trans_type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,trans_datetime
Cash_Out,1649.5,C5,4870,6222.5,C1594,153525,158270.5,0,0,15/10/2022 09:12
PAYMENT,8135.03,C669,18909,11880.97,C1329,89294,98729.03,0,0,15/10/2022 20:05
transfer,13241.46,C860,9117,251.54,C1919,169048,184637.46,0,0,14/08/2022 20:46
Cash_Out,2596.83,C586,67474,62670.17,C1033,144797,148237.83,0,0,07/06/2023 14:28
PAYMENT,11828.21,C394,93926,79597.79,C1503,174115,183119.21,0,0,06/06/2023 17:27
transfer,1939.32,C762,44322,45743.68,C1827,94852,97153.32,0,0,30/09/2022 02:45
 CASH_IN,3235.49,C303,20128,16817.51,C1103,77080,83412.49,0,0,06/02/2023 14:06
transfer,1281.1,C557,97317,92115.9,C1926,196062,197942.1,0,0,02/07/2022 16:00
 CASH_IN,5114.87,C410,69001,68341.13,C1493,81863,91045.87,0,0,27/10/2023 04:49
payment ,4625.31,C853,60955,55782.69,C1387,16705,25476.31,0,0,04/05/2022 04:40
 CASH_IN,2214.39,C859,49613,44646.61,C1744,63131,64464.39,0,0,18/09/2023 07:31
PAYMENT,5218.03,C826,70949,62055.97,C1236,76015,82873.03,0,0,18/02/2023 14:53
CASHOUT,655.79,C379,11663,9880.21,C1734,62456,62399.79,0,0,26/12/2023 15:19
transfer,10975.79,C451,19547,5259.21,C1904,76859,83711.79,0,0,21/06/2022 16:47
transfer,3496.67,C228,81662,76150.33,C1089,154161,157142.67,0,0,15/10/2022 02:41
CASHOUT,4407.81,C504,7038,7351.19,C1376,75940,80406.81,0,0,17/11/2023 12:47
PAYMENT,372.41,C144,87659,91880.59,C1729,73916,71888.41,0,0,02/05/2022 23:32
payment ,5738.23,C49,69506,58839.77,C1181,61396,65662.23,0,0,28/06/2023 17:46
 CASH_IN,1384.91,C423,76586,76231.09,C1256,3877,2669.91,0,0,10/08/2022 02:49
transfer,8644.9,C342,16482,5633.1,C1188,84256,91848.9,1,0,08/02/2022 02:17
Cash_Out,8147.14,C881,98829,93398.86,C1840,31818,44395.14,1,0,12/05/2023 00:39
PAYMENT,4020.4,C731,71873,67368.6,C1414,48555,49909.4,0,0,21/08/2022 09:41
payment ,3671.62,C650,33948,27769.38,C1855,42368,41806.62,0,0,14/06/2023 23:50
 CASH_IN,770.86,C889,89987,88447.14,C1254,179252,179905.86,0,0,29/05/2022 04:11
PAYMENT,7465.97,C525,91801,82911.03,C1044,123054,129725.97,0,0,01/02/2023 16:08
Cash_Out,1583.22,C12,91250,92766.78,C1827,89666,92197.22,0,0,23/10/2023 04:09
transfer,3432.8,C855,20875,18170.2,C1597,98777,104294.8,0,0,30/09/2023 17:23
 CASH_IN,1672.29,C761,13057,6416.71,C1200,109928,107344.29,0,0,29/10/2022 12:07
payment ,718.36,C847,32400,31054.64,C1358,49421,49313.36,0,0,26/12/2022 16:19
TRANSFER,4965.29,C923,71458,65090.71,C1342,26620,36294.29,0,0,26/08/2022 04:52
Cash_Out,279.32,C989,68607,65719.68,C1211,121238,123715.32,0,0,09/10/2023 17:53
TRANSFER,6904.45,C171,87561,82361.55,C1630,60539,64999.45,0,0,25/10/2023 23:53
CASHOUT,1910.6,C488,27503,27382.4,C1297,17077,19053.6,0,0,24/08/2022 15:58
PAYMENT,1082.22,C830,23765,6921.17,C1980,143735,58103.27,0,0,22/07/2022 11:50
payment ,3578.28,C358,46612,39434.72,C1154,83335,86074.28,0,0,13/09/2022 22:09
transfer,,C105,98318,83912.24,C1697,47285,64009.33,0,0,21/08/2023 00:22
TRANSFER,1615.99,C188,84335,83922.01,C1196,182307,179208.99,0,0,24/10/2023 17:31
transfer,6137.51,C986,93012,91726.49,C1848,148691,153075.51,0,0,23/08/2022 21:19
CASHOUT,4066.17,C528,81748,10889.25,C1481,69503,63656.22,0,0,11/12/2022 01:28
TRANSFER,9142.28,C49,9428,8.72,C1712,124851,128996.28,0,0,18/06/2023 10:48
transfer,19.14,C248,31419,28837.86,C1929,57477,58431.14,0,0,11/04/2023 04:54
transfer,1417.28,C409,65195,65605.72,C1777,27488,24316.28,0,0,25/06/2023 13:35
 CASH_IN,6752.78,C390,73695,63152.22,C1378,78747,84844.78,0,0,01/08/2022 15:35
CASHOUT,1900.96,C378,89846,89586.04,C1747,21169,21796.96,0,0,08/04/2023 07:15
Cash_Out,11491.7,C226,39142,6567.51,C1705,30373,61043.72,0,0,12/03/2023 11:02
payment ,2233.26,C590,71540,69786.74,C1366,32669,38251.26,0,0,10/10/2022 06:42
CASHOUT,,C783,38289,94277.51,C1536,55277,158599.85,0,0,16/07/2023 08:51
TRANSFER,9248.38,C212,76948,69291.62,C1770,55120,66525.38,0,0,30/08/2023 03:49
TRANSFER,1879.64,C528,58951,59932.36,C1929,66376,68961.64,0,0,08/04/2023 21:15
PAYMENT,7777.89,C345,11755,864.11,C1070,54235,62571.89,0,0,11/02/2023 00:14
transfer,11122.2,C418,84553,69109.8,C1027,165301,178619.2,0,0,29/03/2022 21:10
TRANSFER,12036.57,C851,94376,79174.43,C1522,15405,24823.57,0,0,06/04/2023 07:57
Cash_Out,2368.6,C83,17175,11983.4,C1348,113307,110827.6,0,0,05/10/2022 17:21
Cash_Out,16632.08,C918,74727,61236.92,C1117,101776,123229.08,0,0,14/11/2023 12:11
CASHOUT,467.65,C196,65687,60367.35,C1379,146919,145182.65,0,0,25/02/2023 11:58
TRANSFER,5808.07,C776,84983,75669.93,C1207,23547,31637.07,0,0,02/12/2023 02:38
payment ,3404.26,C982,88287,81626.74,C1422,6575,11930.26,0,0,19/12/2022 09:20
payment ,2452.25,C529,94711,88904.75,C1092,95659,95916.25,0,0,27/11/2023 05:47
TRANSFER,5008.04,C220,24288,17274.96,C1140,135915,140003.04,0,0,30/05/2023 00:22
 CASH_IN,6084.57,C842,46629,42187.43,C1354,138811,149142.57,0,0,04/12/2023 08:38
PAYMENT,21.86,C746,47800,52642.14,C1522,14852,15723.86,0,0,22/09/2023 02:09
PAYMENT,913.33,C175,37367,38831.67,C1802,51661,54936.33,0,0,19/01/2022 06:09
PAYMENT,6242.17,C583,77810,75416.83,C1750,140229,142799.17,0,0,23/01/2022 02:13
 CASH_IN,5488.84,C602,77754,70932.16,C1775,87942,90822.84,0,0,17/02/2023 02:25
TRANSFER,16913.96,C321,89328,76659.04,C1774,116726,131792.96,0,0,30/01/2022 04:46
CASHOUT,7157.25,C534,68513,56931.75,C1068,110736,121085.25,0,0,18/04/2022 23:59
 CASH_IN,15056.54,C724,82762,67484.46,C1581,72968,83190.54,0,0,02/01/2023 00:03
payment ,6062.39,C393,29022,26146.61,C1696,18837,23153.39,0,0,08/10/2022 15:19
CASHOUT,1769.48,C805,69329,65531.52,C1882,80684,82513.48,0,0,08/05/2022 03:23
CASHOUT,556.7,C639,59414,61613.3,C1123,117704,115145.7,0,0,17/08/2022 22:05
CASHOUT,5166.22,C323,57941,54318.78,C1733,145891,153586.22,0,0,16/05/2022 22:55
Cash_Out,246.93,C84,37930,34728.07,C1522,7404,3549.93,0,0,28/12/2022 14:39
TRANSFER,2231.83,C740,43473,37868.17,C1677,14674,14153.83,0,0,05/07/2022 00:01
transfer,15709.55,C886,55598,36376.45,C1602,85923,100044.55,0,0,18/10/2023 21:27
TRANSFER,3469.75,C426,16040,16697.25,C1759,149769,154687.75,0,0,07/08/2023 12:31
CASHOUT,2834.59,C267,69806,65534.41,C1340,191735,198980.59,0,0,09/05/2022 06:18
Cash_Out,3059.68,C111,13286,15132.32,C1973,154642,155833.68,0,0,18/09/2022 18:24
Cash_Out,1171.55,C627,69139,64769.45,C1304,105319,109645.55,0,0,30/05/2023 22:14
TRANSFER,2299.93,C948,55916,58228.07,C1802,28037,33472.93,1,0,25/03/2023 11:36
transfer,2308.7,C749,17600,13882.3,C1156,113565,111232.7,0,0,14/04/2022 07:34
 CASH_IN,268.88,C397,2291,542.12,C1087,106086,107804.88,0,0,28/04/2023 18:56
 CASH_IN,7295.78,C51,13123,6723.22,C1227,37982,47924.78,0,0,12/08/2022 16:21
CASHOUT,2693.59,C83,3811,3760.41,C1936,123309,129527.59,0,0,06/05/2023 21:19
Cash_Out,8634.91,C622,78883,72289.09,C1364,105242,109606.91,0,0,18/04/2023 16:37
CASHOUT,9497.21,C711,31276,20089.79,C1991,199596,211160.21,0,0,10/01/2022 05:50
CASHOUT,1191.25,C730,54145,50258.75,C1645,5156,11036.25,0,0,09/02/2023 22:21
payment ,5355.28,C740,46619,44138.72,C1265,38280,40052.28,0,0,29/10/2022 02:30
CASHOUT,3195.96,C828,81049,74820.04,C1083,75324,81286.96,0,0,19/08/2022 06:25
PAYMENT,10607.85,C424,70678,63079.15,C1211,60706,74201.85,0,0,07/03/2022 12:29
payment ,1215.08,C20,88782,88028.92,C1217,141043,141021.08,0,0,22/04/2022 13:34
CASHOUT,5663.12,C687,91043,87276.88,C1852,184212,194810.12,0,0,13/01/2022 00:22
CASHOUT,4679.31,C55,26714,20492.69,C1748,43408,50015.31,0,0,28/01/2023 18:44
transfer,1749.93,C290,55685,57520.07,C1150,183094,185539.93,0,0,15/05/2023 08:40
 CASH_IN,734.39,C811,12194,11237.61,C1685,137559,134171.39,0,0,21/08/2023 09:45
payment ,5272.59,C806,73062,66519.41,C1139,20997,26751.59,0,0,22/08/2022 19:25
 CASH_IN,6708.47,C654,64037,56693.53,C1054,46456,51048.47,0,0,25/08/2023 09:06
payment ,1896.26,C907,19362,20012.74,C1140,130865,130058.26,0,0,10/11/2022 01:08
transfer,5175.83,C372,54499,44350.17,C1073,77988,87015.83,0,0,20/07/2023 04:14
PAYMENT,2513.72,C737,46281,42258.28,C1134,80908,85792.72,0,0,12/01/2022 22:56
payment ,6244.97,C7,62813,57991.03,C1996,190488,195717.97,0,0,28/07/2022 01:41
PAYMENT,1110.82,C123,44852,44042.18,C1907,175839,173218.82,0,0,14/01/2022 08:31
CASHOUT,11046.16,C757,47836,37949.84,C1828,77952,85292.16,0,0,25/09/2023 12:04
Cash_Out,2292.64,C989,95930,88975.36,C1641,159266,158315.64,0,0,13/03/2023 00:05
TRANSFER,299.24,C834,15402,19362.76,C1743,164857,167932.24,0,0,12/01/2023 12:01
Cash_Out,591.17,C861,65283,60532.83,C1025,58676,63650.17,0,0,20/01/2022 09:12
Cash_Out,3626.93,C92,92676,84342.07,C1487,8373,13577.93,0,0,10/08/2023 23:19
TRANSFER,9023.62,C765,42723,35257.38,C1580,186983,200251.62,0,0,30/07/2022 08:29
 CASH_IN,74.01,C79,51322,47894.99,C1061,94951,92866.01,0,0,11/04/2022 10:04
TRANSFER,2382.88,C297,46764,44279.12,C1199,26414,29512.88,0,0,29/11/2023 09:22
transfer,2057.51,C30,24911,22379.49,C1489,145450,144911.51,0,0,12/05/2022 15:58
Cash_Out,97.58,C377,91288,91804.42,C1492,117139,115798.58,0,0,15/09/2023 05:10
Cash_Out,664.05,C329,19405,17541.95,C1968,83872,80807.05,0,0,16/01/2023 05:18
TRANSFER,2669.13,C925,58122,58732.87,C1678,135772,143352.13,0,0,12/05/2022 17:30
Cash_Out,3394.89,C298,89756,88737.11,C1467,195215,202053.89,0,0,20/01/2022 12:00
TRANSFER,2590,C281,99489,92798,C1115,194301,194659,0,0,20/06/2023 09:57
CASHOUT,4520.97,C638,53143,45366.03,C1650,90374,97695.97,0,0,03/06/2022 04:30
transfer,49.87,C871,62906,63952.13,C1231,153669,157646.87,0,1,14/04/2023 00:15
payment ,3118.99,C698,10662,4796.01,C1447,164500,168760.99,0,0,09/02/2023 02:11
PAYMENT,16552.11,C68,63001,43081.89,C1213,166759,180239.11,0,0,21/07/2022 13:21
 CASH_IN,3659.78,C840,58282,56623.22,C1207,29493,34418.78,0,0,07/02/2022 21:24
CASHOUT,5658.92,C522,4899,1260.08,,125074,131145.92,0,0,07/07/2022 06:53
Cash_Out,1868.84,C814,28582,30766.16,C1101,51224,54920.84,0,0,26/02/2022 07:51
PAYMENT,7435.91,C22,67471,63184.09,C1809,31852,36477.91,0,0,20/01/2022 02:46
payment ,7412.3,C336,42213,34501.7,C1009,10932,14346.3,0,0,30/09/2022 09:19
CASHOUT,3683.36,C426,75871,73922.64,C1472,88545,93882.36,0,0,29/04/2022 00:53
payment ,18651.39,C844,83205,60566.61,C1122,195274,217019.39,0,0,06/08/2023 22:01
transfer,670.8,C208,74081,71709.2,C1786,33583,35320.8,0,0,31/05/2023 16:09
PAYMENT,85.46,C214,83805,80225.54,C1003,178350,177187.46,0,0,09/08/2022 23:46
payment ,7351.82,C634,37830,30281.18,C1466,29865,38416.82,0,0,10/06/2023 21:11
transfer,640.34,C72,10712,6888.66,C1720,70270,69612.34,0,0,29/12/2023 12:28
payment ,1543.39,C721,81527,79884.61,C1909,85549,88035.39,0,0,02/12/2022 04:34
CASHOUT,88.54,C822,65365,69416.46,C1777,166593,166119.54,0,0,29/11/2023 11:05
PAYMENT,1735.81,C785,87185,87247.19,C1773,137577,138739.81,0,0,24/02/2022 21:40
 CASH_IN,7417.15,C605,99851,87906.85,C1286,130768,138741.15,0,0,15/05/2023 01:13
 CASH_IN,3648.65,C937,30806,22724.35,C1030,44327,51507.65,0,0,20/06/2023 20:43
payment ,2324,C665,36972,31906,C1520,196591,200907,0,0,01/11/2023 21:35
transfer,6.77,C273,34136,37249.23,C1715,114889,116220.77,0,0,17/08/2023 22:34
 CASH_IN,1781.95,C724,44297,41825.05,C1619,18409,16890.95,0,0,08/06/2022 16:06
payment ,5198.78,C639,15945,7728.22,C1123,150589,156170.78,0,0,07/07/2022 15:56
payment ,18285.83,C232,95201,73011.17,C1749,44533,59051.83,0,0,01/03/2022 10:51
CASHOUT,9388.57,C40,42477,34698.43,C1921,161547,168233.57,0,0,15/11/2022 20:03
Cash_Out,119.39,C937,79180,77630.61,C1129,15327,18775.39,0,0,30/07/2022 23:04
TRANSFER,11441.47,C288,70453,60508.53,C1745,55344,64715.47,0,0,10/02/2023 18:36
Cash_Out,7643.86,C554,85404,76406.14,C1515,3671,8147.86,0,0,26/10/2023 14:55
Cash_Out,7579.19,C269,77413,67252.81,C1479,91908,96626.19,0,0,19/04/2022 14:33
TRANSFER,3062.41,C438,13224,9440.59,C1731,50756,57217.41,1,0,17/03/2022 20:23
Cash_Out,1804.24,C509,27272,23269.76,C1541,159152,162392.24,0,0,10/11/2022 19:17
Cash_Out,339.76,C393,41150,43122.24,C1950,24544,22091.76,1,0,27/04/2022 12:12
transfer,11845.63,C27,96204,77160.48,C1923,76347,,0,0,05/12/2023 01:29
transfer,1415.82,C269,17316,15430.18,C1828,18733,20770.82,0,0,19/01/2022 09:12
CASHOUT,3308.99,C466,53389,46146.01,C1076,185283,192633.99,0,0,08/03/2023 10:39
PAYMENT,6880.62,C921,63332,56883.38,C1182,171768,179934.62,0,0,16/11/2023 03:23
payment ,3210.46,C73,7240,7102.54,C1365,48093,54239.46,0,0,16/12/2022 02:27
 CASH_IN,297.92,C656,97095,92484.08,C1291,105424,104411.92,0,0,02/07/2022 12:51
CASHOUT,15825.47,C673,68774,48016.53,C1969,178114,191548.47,0,0,23/04/2022 02:02
transfer,14299.4,C245,43175,30649.6,C1713,184588,200065.4,0,0,02/07/2022 07:16
TRANSFER,23738.22,C409,87298,65450.78,C1156,37487,59999.22,0,0,26/05/2022 23:08
TRANSFER,3931.6,C497,71094,67755.4,C1099,120931,129465.6,0,0,20/09/2023 17:13
 CASH_IN,16452.98,C417,16375,1026.02,C1907,40849,60217.98,0,0,23/04/2022 23:49
 CASH_IN,393.08,C210,25710,24208.92,C1633,145622,149529.08,0,0,21/04/2023 16:45
transfer,2276.01,C791,49895,43057.99,C1917,76400,79649.01,0,0,30/10/2022 07:03
Cash_Out,1276.92,C222,76639,79840.08,C1826,129120,135099.92,0,0,28/04/2022 16:07
 CASH_IN,1089.74,C359,15174,10292.26,C1109,90930,89105.74,0,0,10/06/2022 16:51
CASHOUT,758.78,C581,87329,90840.22,C1678,49699,52353.78,0,0,05/02/2023 08:55
transfer,4869.78,C19,27597,20290.22,C1641,90470,97822.78,0,0,17/07/2022 00:25
payment ,7600.77,C422,74289,69154.23,C1269,199969,210232.77,0,0,17/09/2022 16:52
transfer,4317.29,C120,38397,30332.71,C1137,144779,151380.29,0,0,22/10/2023 00:31
TRANSFER,794.76,C172,71854,69268.24,C1687,132996,134251.76,0,0,16/02/2022 15:08
CASHOUT,8333.32,C33,33069,23284.68,C1063,95023,100643.32,0,0,03/02/2023 03:55
CASHOUT,5052.38,C917,85687,76248.62,C1642,29018,37948.38,0,0,11/12/2023 13:34
PAYMENT,2456.47,C70,40274,35895.53,C1506,21031,28147.47,0,0,13/07/2023 12:05
transfer,5606.29,C544,74237,67120.71,C1839,196236,201677.29,0,0,19/03/2022 00:19
PAYMENT,1504.88,C773,72498,69536.12,C1699,104985,110677.88,0,0,04/05/2022 08:42
TRANSFER,2117.07,C783,38197,39181.93,C1976,68237,67888.07,0,0,16/03/2022 14:25
Cash_Out,1716.01,C620,30041,29004.99,C1788,180645,177983.01,0,1,25/08/2023 21:19
transfer,3174.28,C534,7248,5824.72,C1349,16719,15968.28,0,0,04/02/2023 11:36
transfer,11042.79,C657,85365,75184.21,C1146,9718,22636.79,0,0,20/05/2023 17:28
 CASH_IN,321.11,C305,51986,48993.89,C1531,146424,150600.11,0,0,27/07/2023 08:12
PAYMENT,796.76,C828,25370,20767.24,C1825,121743,122776.76,0,0,18/05/2022 04:40
CASHOUT,39.36,C547,35247,36988.64,C1553,47820,46853.36,0,0,19/02/2022 13:29
payment ,4983.73,C270,75922,74100.27,C1861,68683,71360.73,0,0,11/09/2023 07:32
PAYMENT,15842.59,C493,65180,53841.41,C1343,183041,199295.59,0,0,22/09/2023 16:59
 CASH_IN,3771.49,C559,34474,26451.51,C1651,40194,47675.49,0,0,11/12/2023 08:38
 CASH_IN,1384.66,C462,24644,23551.34,C1520,177628,181401.66,0,0,17/07/2023 01:50
TRANSFER,3471.78,C522,38493,30321.22,C1590,177847,180751.78,0,0,02/03/2023 10:13
PAYMENT,5691.24,C769,83824,77827.76,C1924,79882,86482.24,0,0,01/07/2023 10:36
CASHOUT,396.51,C854,3959,3186.49,C1849,170955,174368.51,0,0,29/10/2022 16:02
payment ,1605.88,C791,47289,44520.12,C1659,141983,142398.88,0,0,04/08/2023 07:34
PAYMENT,3077.83,C323,39593,35432.17,C1770,151944,157463.83,0,0,18/02/2022 20:54
PAYMENT,3954.65,C846,39115,37467.35,C1135,73072,76928.65,0,0,15/03/2022 05:41
transfer,2835.36,C523,22540,16865.64,C1038,123919,124942.36,0,0,05/12/2023 23:29
transfer,224.46,C442,35481,31645.54,C1319,85968,90699.46,0,0,18/09/2022 09:16
payment ,906.11,C250,95505,98480.89,C1286,107251,106385.11,0,0,22/12/2022 06:24
 CASH_IN,2948.82,C834,77097,73880.18,C1878,44537,43056.82,0,0,05/08/2023 10:06
transfer,1173.46,C159,22578,19872.54,C1967,109254,113195.46,0,0,25/08/2023 02:15
Cash_Out,256.36,C35,12787,13671.64,C1462,147932,148323.36,0,0,17/09/2022 03:01
transfer,9278.28,C660,72048,63738.72,C1890,161815,174382.28,1,0,30/09/2023 09:56
Cash_Out,19867.51,C879,52879,31827.49,C1661,173631,192531.51,0,0,22/10/2022 18:17
payment ,7878.63,C197,10596,6848.37,C1351,72941,77458.63,0,0,03/10/2023 21:36
Cash_Out,9613.38,C449,97282,87705.62,C1004,163277,174333.38,0,0,09/11/2022 15:57
payment ,1385.21,C377,60669,60277.79,C1235,17645,18872.21,0,0,04/09/2023 02:31
CASHOUT,16173.37,C245,19930,8694.63,C1235,112661,129375.37,0,0,01/07/2022 16:07
transfer,1096.54,C392,47950,44304.46,C1825,71473,71596.54,0,0,17/11/2023 15:15
PAYMENT,15123.73,C203,95737,75637.27,C1968,50734,61117.73,0,0,30/12/2022 19:20
TRANSFER,6219.16,C314,52833,44169.84,C1104,127705,130721.16,0,0,23/07/2023 20:50
 CASH_IN,19854.55,C407,35989,18766.45,C1206,60914,76099.55,0,0,27/06/2023 09:56
PAYMENT,4214.5,C894,30183,21028.5,C1238,17882,21306.5,0,0,19/08/2023 16:44
transfer,1502.43,C830,20758,21930.57,C1830,90860,95821.43,0,0,26/10/2023 06:26
transfer,4501.61,C240,96368,92482.39,C1051,144051,143624.61,0,0,26/12/2023 04:12
 CASH_IN,379.45,C40,45891,41697.55,C1107,100513,101003.45,0,0,12/02/2023 00:14
transfer,4868.85,C587,45810,41099.15,C1356,118751,121540.85,0,0,10/09/2023 03:34
PAYMENT,19863.6,C986,46901,29901.4,C1032,44828,63579.6,0,0,18/02/2023 18:37
Cash_Out,1054.27,C713,83512,87379.73,C1021,138300,134531.27,0,0,08/12/2022 10:43
CASHOUT,7865.41,C362,71062,62285.59,C1306,120354,125218.41,0,0,08/08/2022 10:44
CASHOUT,11924.34,C897,96622,82169.66,C1010,74217,90104.34,0,0,12/06/2022 22:55
CASHOUT,14385.45,C94,21563,9627.55,C1638,106500,125022.45,0,0,08/08/2022 22:04
CASHOUT,16111.36,C539,72008,53860.64,C1441,73803,92340.36,1,0,27/09/2022 07:28
TRANSFER,3685.07,C143,2775,2193.93,C1561,70908,74088.07,0,0,24/09/2023 05:01
transfer,7079.86,C640,17974,14240.14,C1528,141992,145726.86,0,0,01/07/2022 21:44
TRANSFER,881.73,C853,22388,18718.27,C1941,27785,26199.73,0,0,10/09/2023 12:59
CASHOUT,3239.91,C508,80591,81805.09,C1043,82757,85978.91,0,0,30/12/2023 15:06
CASHOUT,6335.12,C512,18615,14071.88,C1184,156250,161946.12,0,0,24/07/2022 06:09
 CASH_IN,1420.71,C798,37886,41019.29,C1388,99490,102028.71,0,0,05/08/2023 19:13
PAYMENT,5116.81,C21,22838,21850.19,C1550,71997,80809.81,0,0,10/07/2023 15:10
CASHOUT,5492.07,C737,40728,38938.93,C1506,109768,112664.07,0,0,16/08/2022 12:05
transfer,887.86,C203,78000,80490.14,C1441,14052,12140.86,0,0,27/11/2023 01:26
 CASH_IN,4163.03,C698,52798,45479.97,C1495,49383,54565.03,0,0,11/09/2023 21:58
CASHOUT,7383.87,C886,72776,68052.13,C1504,131399,139441.87,0,0,19/08/2023 14:46
CASHOUT,3454.7,C470,70478,63725.3,C1136,88301,87908.7,0,0,07/09/2022 04:37
TRANSFER,60.88,C283,19622,14951.12,C1988,70775,69996.88,0,0,17/03/2023 14:33
transfer,45.4,C371,13536,9144.6,C1278,75614,71995.4,0,0,17/06/2023 16:15
Cash_Out,2208.28,C497,67136,65762.72,C1942,138110,143916.28,0,0,15/07/2022 12:37
Cash_Out,1298.24,C26,38839,41495.76,C1542,14954,11528.24,0,0,03/06/2023 13:57
payment ,5030.58,C854,10248,3617.42,C1851,188613,195401.58,0,0,11/03/2022 22:44
TRANSFER,1255.63,C128,45291,44354.37,C1022,176543,176278.63,0,0,01/10/2023 01:17
CASHOUT,1940.61,C379,82629,82420.39,C1951,199387,198688.61,0,0,03/02/2023 02:32
PAYMENT,9420.76,C506,84891,77144.24,C1710,112010,121798.76,0,0,03/11/2023 04:10
payment ,6525.63,C874,17177,6736.37,C1506,13225,23402.63,0,0,22/07/2022 16:33
payment ,501.31,C897,19483,19427.69,C1685,105622,103569.31,0,0,28/05/2022 15:29
transfer,2799.22,C94,43815,40391.78,C1509,144603,152176.22,0,0,17/04/2023 21:24
PAYMENT,148.02,C577,38533,35347.98,C1569,9530,12279.02,0,0,17/10/2023 17:35
payment ,3278.2,C176,26,1724.8,C1931,190107,193436.2,0,0,18/07/2022 12:12
TRANSFER,5429.97,C472,60611,55358.03,C1707,24791,28737.97,0,0,02/03/2023 23:48
CASHOUT,630.67,C485,87242,86183.33,C1599,105806,106238.67,0,0,28/10/2023 06:23
TRANSFER,1704.61,C274,24660,25498.39,C1443,132721,131800.61,0,0,07/05/2023 19:59
 CASH_IN,2536.13,C667,55103,56473.87,C1141,144544,149930.13,0,0,22/05/2022 10:14
payment ,12599.42,C965,52253,34895.58,C1280,199470,213813.42,0,0,09/11/2022 15:34
Transfeer,24994.78,C422,42082,18597.22,C1966,90721,117104.78,0,0,14/06/2022 17:27
CASHOUT,7156.62,C894,98315,95873.38,C1683,197525,200652.62,0,0,21/01/2022 03:22
CASHOUT,2323.88,C883,89690,83203.12,C1301,143516,147975.88,0,0,23/03/2022 10:37
TRANSFER,2491.67,C319,95220,91051.33,C1396,172193,179201.67,0,0,04/08/2023 13:28
TRANSFER,7017.51,C57,15389,6324.49,C1317,129326,139687.51,0,0,11/05/2022 20:22
TRANSFER,12531.25,C272,91860,83865.75,C1786,38217,49708.25,1,0,22/08/2023 10:38
payment ,15072.39,C197,27685,9044.61,C1907,153138,166296.39,0,0,01/11/2022 22:02
CASHOUT,4303.36,C78,59220,56770.64,C1879,131067,139291.36,0,0,06/01/2023 10:34
TRANSFER,2209,C981,27195,27641,C1857,199419,200595,0,1,19/01/2023 13:10
 CASH_IN,7745.22,C40,21797,17482.78,C1047,36189,43885.22,0,0,21/03/2023 19:06
PAYMENT,1445.09,C737,71310,73194.91,C1672,118903,119350.09,0,0,01/03/2023 13:59
payment ,4151.41,C772,97169,96628.59,C1974,194549,196032.41,0,0,10/06/2022 23:02
payment ,4776.43,C244,66332,74966.44,C1676,166561,29659.14,0,0,27/06/2022 15:50
PAYMENT,5344.75,C22,93925,85742.25,C1389,27284,32003.75,0,0,21/09/2023 12:32
PAYMENT,1374.81,C708,62907,63018.19,C1378,24698,21757.81,0,0,09/12/2023 00:33
CASHOUT,12519.78,C125,23696,13050.22,C1628,19637,36927.78,0,0,23/11/2022 07:10
transfer,1247.78,C139,35985,34980.22,C1250,61305,59585.78,0,0,16/08/2023 04:55
TRANSFER,198.54,C878,6584,1534.46,C1867,33556,35829.54,0,0,26/10/2023 04:32
CASHOUT,183.42,C393,90998,92338.58,C1433,82176,82620.42,0,0,27/07/2023 03:00
PAYMENT,963.2,C827,27044,26979.8,C1755,120644,125566.2,0,0,27/07/2023 07:27
TRANSFER,1659.76,C797,63115,62599.24,C1758,3654,4434.76,0,0,28/01/2022 18:35
CASHOUT,4356.85,C919,17903,18159.15,C1283,129814,138441.85,0,0,12/11/2023 19:08
transfer,2868.95,C836,32499,32096.05,C1482,169108,173412.95,0,0,27/02/2023 06:27
CASHOUT,4338.56,C524,97904,89885.44,C1706,175621,183787.56,0,0,21/08/2023 21:17
Cash_Out,3635.57,C227,22995,15882.43,C1266,95379,101111.57,0,0,26/06/2022 03:17
CASHOUT,7110.15,C520,35200,28323.85,C1915,65355,75757.15,0,0,13/06/2023 08:04
TRANSFER,1659.88,C145,88377,87861.12,C1598,193191,195436.88,0,0,02/09/2023 14:04
Cash_Out,2177.43,C162,70402,63776.57,C1245,46257,44302.43,0,0,09/05/2023 02:28
PAYMENT,11226.03,C734,13566,1095.97,C1157,113435,125575.03,0,0,17/07/2022 17:31
TRANSFER,14636.31,C727,37822,21856.69,C1356,105866,123715.31,0,0,02/09/2023 09:17
payment ,11154.03,C999,51222,35548.97,C1547,147059,159568.03,0,0,31/07/2023 18:49
transfer,2718.88,C899,94088,86968.12,C1235,151882,151503.88,0,0,01/06/2023 11:49
CASHOUT,7578.95,C168,90450,85548.05,C1759,20311,25465.95,0,0,29/05/2023 04:20
CASHOUT,3234.52,C537,50668,51789.48,C1459,112695,115038.52,0,0,22/01/2022 17:38
TRANSFER,3441.19,C124,63853,64606.81,C1099,54478,57533.19,0,0,22/04/2022 06:03
CASHOUT,1145.05,C299,54643,50479.95,C1738,165992,170151.05,1,0,26/02/2022 11:46
CASHOUT,4471.79,C249,22333,14495.21,C1118,8738,11502.79,0,0,07/03/2022 01:48
